Mean Score,Participant Mean Scores,Most common best Parameter,True Label,Predicted Label
_,_,_,150.0000022352,-8173102027022.937
_,_,_,150.0000022352,12134779831667.238
_,_,_,150.0000022352,68584161964212.54
_,_,_,150.0000022352,15513401568239.404
_,_,_,150.0000022352,-42004719098677.266
_,_,_,150.0000022352,22732793614793.742
_,_,_,150.0000022352,-14758912882675.11
_,_,_,150.0000022352,24489689240631.484
_,_,_,100.6248563059,7618874369324.2705
_,_,_,100.0000014901,-20222624548226.72
_,_,_,100.0000014901,-34748930969886.418
_,_,_,100.0000014901,-34637912994120.883
_,_,_,100.0000014901,-76394185039695.75
_,_,_,100.0000014901,47854837443652.28
_,_,_,100.0000014901,10765423430286.168
_,_,_,100.0000014901,-36261960303827.66
_,_,_,100.0000014901,-38143281394977.64
_,_,_,100.0000014901,-43212553235391.15
_,_,_,100.0000014901,11530432514881.14
_,_,_,100.0000014901,20663910984923.887
_,_,_,99.3788078438,-34886290649334.973
_,_,_,50.0000007451,36715364190066.55
_,_,_,50.0000007451,-3255514688613.4556
_,_,_,50.0000007451,52053117869563.09
_,_,_,50.0000007451,16404368697730.06
_,_,_,50.0000007451,-35725275470890.984
_,_,_,50.0000007451,28438690040155.812
_,_,_,50.0000007451,-11039792201763.463
_,_,_,50.0000007451,3085932109883.7183
_,_,_,50.0000007451,-37305986254524.195
_,_,_,50.0000007451,3752038318161.8594
_,_,_,50.0000007451,-42074429372146.66
_,_,_,50.0000007451,41802184568565.27
_,_,_,50.0000007451,-99674816409200.23
_,_,_,51.2423880255,-26304980641385.78
_,_,_,150.0000022352,-4485677268862.963
_,_,_,150.0000022352,57571341187538.09
_,_,_,150.0000022352,-21211676940214.094
_,_,_,150.0000022352,-30930714162072.78
_,_,_,150.0000022352,-32642637742711.91
_,_,_,150.0000022352,417780600709.20087
_,_,_,150.0000022352,-4441287758410.871
_,_,_,149.378808598,-8544986985889.107
_,_,_,100.0000014901,9129030625226.723
_,_,_,100.0000014901,-12351176132488.07
_,_,_,100.0000014901,33872394590272.473
_,_,_,100.0000014901,-2325732237304.02
_,_,_,100.0000014901,15602994045583.744
_,_,_,100.0000014901,-47961256685702.57
_,_,_,100.0000014901,-61694168695410.36
_,_,_,100.0000014901,26126412425530.363
_,_,_,100.0000014901,32452295074210.9
_,_,_,149.3751474346,-2465328813603.012
_,_,_,150.0000022352,27689176865842.773
_,_,_,150.0000022352,26890088610144.21
_,_,_,150.0000022352,44583349805710.33
_,_,_,150.0000022352,45759588553440.57
_,_,_,150.0000022352,18076357123827.363
_,_,_,150.0000022352,-26303645738886.406
_,_,_,150.0000022352,-37340418412812.79
_,_,_,150.0000022352,13172182931611.494
_,_,_,150.0000022352,5147398691255.933
_,_,_,51.2497103554,57099951595633.58
_,_,_,50.0000007451,34328091478231.566
_,_,_,50.0000007451,26332107616831.934
_,_,_,50.0000007451,5243936954956.214
_,_,_,50.0000007451,46258270114634.9
_,_,_,50.0000007451,5412349960977.743
_,_,_,50.0000007451,1850814437764.7246
_,_,_,50.0000007451,-55341784274126.56
_,_,_,50.0000007451,-65200980078544.36
_,_,_,50.0000007451,1947705381551.701
_,_,_,50.0000007451,-41271079757144.125
_,_,_,50.0000007451,-46445250371213.12
_,_,_,50.0000007451,13629217017108.734
_,_,_,99.3751466773,-5475180785707.405
_,_,_,100.0000014901,-26579703749497.44
_,_,_,100.0000014901,6811225994985.437
_,_,_,100.0000014901,33909571496834.76
_,_,_,100.0000014901,17918121027163.414
_,_,_,100.0000014901,-52385729557684.71
_,_,_,100.0000014901,-23914789601942.473
_,_,_,100.0000014901,16952813836678.227
_,_,_,98.7576142035,17259176316069.549
_,_,_,0.0,-23539394760370.895
_,_,_,49.3751459369,-41221855299788.18
_,_,_,50.0000007451,-46296729478739.31
_,_,_,50.0000007451,-56152596737075.234
_,_,_,50.0000007451,-20511980548477.496
_,_,_,50.0000007451,-1260436312091.5942
_,_,_,50.0000007451,-14226574135485.697
_,_,_,50.0000007451,12454409589779.074
_,_,_,50.0000007451,45495734837775.516
_,_,_,50.0000007451,-14004325251478.104
_,_,_,50.0000007451,6350067315115.194
_,_,_,50.0000007451,46757795253012.56
_,_,_,50.0000007451,14762600308485.46
_,_,_,50.0000007451,16363674277531.125
_,_,_,150.0000022352,-27954740277534.945
_,_,_,150.0000022352,14210838802430.867
_,_,_,150.0000022352,-21811491030095.082
_,_,_,150.0000022352,100197968337558.4
_,_,_,150.0000022352,-58063913638419.85
_,_,_,150.0000022352,3705209475631.627
_,_,_,100.6248563059,-54127777211306.51
_,_,_,100.0000014901,29069020954403.332
_,_,_,100.0000014901,3212172303215.5024
_,_,_,100.0000014901,13130221535166.506
_,_,_,100.0000014901,-61770383631154.34
_,_,_,100.0000014901,59780264147238.77
_,_,_,100.0000014901,71839067769801.45
_,_,_,100.0000014901,24032571728036.227
_,_,_,100.0000014901,9682680788602.219
_,_,_,100.0000014901,-7217978634184.919
_,_,_,100.0000014901,32747815559877.473
_,_,_,50.0000007451,8530838923800.02
_,_,_,50.0000007451,15731889676229.809
_,_,_,50.0000007451,-49326083518842.71
_,_,_,50.0000007451,2172973715580.7688
_,_,_,50.0000007451,37323121946793.664
_,_,_,50.0000007451,12569722592497.621
_,_,_,50.0000007451,-69714077528325.875
_,_,_,50.0000007451,24464869712312.793
_,_,_,50.0000007451,-11301701810404.174
_,_,_,50.0000007451,-17884155896382.76
_,_,_,50.0000007451,-13112036021624.29
_,_,_,50.0000007451,-5625234645767.329
_,_,_,50.0000007451,-11561249786136.484
_,_,_,50.0000007451,-22686789435604.96
_,_,_,51.2423880255,-76326629656504.14
_,_,_,150.0000022352,-24683582582997.598
_,_,_,150.0000022352,13194894366312.621
_,_,_,150.0000022352,-8435740280630.37
_,_,_,100.0000014901,13293259554762.611
_,_,_,100.0000014901,-50431024797234.91
_,_,_,100.0000014901,1128031588089.035
_,_,_,100.0000014901,14621446530979.617
_,_,_,100.0000014901,-17697906012491.188
_,_,_,100.0000014901,-24117069957067.984
_,_,_,100.0000014901,-6552217878568.921
_,_,_,100.0000014901,-29696025285385.664
_,_,_,100.0000014901,15843291694796.658
_,_,_,100.0000014901,19137500297394.332
_,_,_,149.3751474346,-21578415580071.81
_,_,_,150.0000022352,-4098445056931.2734
_,_,_,150.0000022352,-36088133565932.36
_,_,_,150.0000022352,51443898875588.516
_,_,_,150.0000022352,12874143877828.648
_,_,_,150.0000022352,-11370517455101.982
_,_,_,51.2497103554,-12672599897652.729
_,_,_,50.0000007451,-477283188245.2479
_,_,_,50.0000007451,55673994376337.01
_,_,_,50.0000007451,-11468551584959.584
_,_,_,50.0000007451,-13675489573051.242
_,_,_,50.0000007451,17641201834818.535
_,_,_,50.0000007451,-47402719500878.67
_,_,_,50.0000007451,27980418304176.473
_,_,_,50.0000007451,13755810869179.016
_,_,_,50.0000007451,6061248052178.747
_,_,_,50.0000007451,31929847793302.652
_,_,_,50.0000007451,31238169268713.902
_,_,_,50.0000007451,-3080056230702.1973
_,_,_,50.0000007451,35789198113118.8
_,_,_,50.0000007451,-1558121576262.7354
_,_,_,99.3751466773,-4658527137269.025
_,_,_,100.0000014901,-51958385258236.18
_,_,_,100.0000014901,-10270816360880.268
_,_,_,100.0000014901,-7030500490401.213
_,_,_,100.0000014901,-20851322067256.04
_,_,_,100.0000014901,-65716645207040.44
_,_,_,100.0000014901,-30506647345339.15
_,_,_,100.0000014901,-82897408107804.5
_,_,_,100.0000014901,-20549698807435.543
_,_,_,100.0000014901,-39726232681649.07
_,_,_,100.0000014901,21720829807583.37
_,_,_,100.0000014901,26697802459353.13
_,_,_,98.7576142035,11491622916776.6
_,_,_,0.0,59619610234504.95
_,_,_,0.0,-39266686708330.61
_,_,_,49.3751459369,-9335672248851.236
_,_,_,50.0000007451,-25380895037466.418
_,_,_,50.0000007451,-16281642803559.996
_,_,_,50.0000007451,21513202529844.043
_,_,_,50.0000007451,3931521997610.6885
_,_,_,50.0000007451,-13292629345720.85
_,_,_,50.0000007451,43047591613561.7
_,_,_,50.0000007451,8701230484808.817
_,_,_,50.0000007451,29627782121750.684
_,_,_,50.0000007451,9253187593479.33
_,_,_,50.0000007451,-19425724363986.402
_,_,_,50.0000007451,-15883942718570.412
_,_,_,50.0000007451,14490122430192.746
_,_,_,50.0000007451,-23345029204400.04
_,_,_,50.0000007451,-44085524128996.53
_,_,_,148.7502926096,-2961379073180.1963
_,_,_,150.0000022352,7468108795287.642
_,_,_,150.0000022352,2977535950909.234
_,_,_,150.0000022352,33199229815664.723
_,_,_,150.0000022352,-9227101663173.908
_,_,_,150.0000022352,47430814793263.26
_,_,_,150.0000022352,9402117043624.148
_,_,_,150.0000022352,-79832844326078.14
_,_,_,150.0000022352,19198152821658.02
_,_,_,150.0000022352,-52034191359274.016
_,_,_,100.6248563059,-16927652200229.559
_,_,_,100.0000014901,3422871180319.0347
_,_,_,100.0000014901,22410709148939.547
_,_,_,100.0000014901,-11487951729876.21
_,_,_,100.0000014901,23648010422218.19
_,_,_,100.0000014901,17332341643116.156
_,_,_,100.0000014901,17603071206370.027
_,_,_,100.0000014901,-5580153455324.171
_,_,_,100.0000014901,-41716022198669.54
_,_,_,100.0000014901,-26856629958378.223
_,_,_,100.0000014901,1769849866246.8552
_,_,_,100.0000014901,30289357735240.465
_,_,_,99.3788078438,16356706478514.197
_,_,_,50.0000007451,10633243774628.443
_,_,_,50.0000007451,-23317297827927.12
_,_,_,50.0000007451,-36282394870904.48
_,_,_,50.0000007451,13604571984290.168
_,_,_,50.0000007451,-37126506799704.58
_,_,_,50.0000007451,-6674547937608.53
_,_,_,50.0000007451,52259802515837.39
_,_,_,50.0000007451,9508051715415.594
_,_,_,50.0000007451,-21875202447124.742
_,_,_,50.0000007451,-77307371558332.83
_,_,_,50.0000007451,-2594579872015.537
_,_,_,50.0000007451,-6075169188482.365
_,_,_,50.0000007451,61533811457867.74
_,_,_,50.0000007451,-34360198804130.586
_,_,_,51.2423880255,34932213850278.445
_,_,_,150.0000022352,-6550259764879.709
_,_,_,150.0000022352,-20636973413565.51
_,_,_,150.0000022352,16236315841576.293
_,_,_,150.0000022352,-43870800267598.73
_,_,_,150.0000022352,88691855197650.23
_,_,_,150.0000022352,-29879519102010.492
_,_,_,150.0000022352,-46930118643637.63
_,_,_,150.0000022352,11343289937920.727
_,_,_,150.0000022352,-17989142123878.703
_,_,_,149.378808598,521044694944.645
_,_,_,100.0000014901,15177948719332.287
_,_,_,100.0000014901,-21241327404635.37
_,_,_,100.0000014901,-7515912660944.872
_,_,_,100.0000014901,21820863087389.555
_,_,_,100.0000014901,5372040057103.241
_,_,_,100.0000014901,49458268950228.305
_,_,_,100.0000014901,-23975619403927.613
_,_,_,100.0000014901,-2876846305205.769
_,_,_,100.0000014901,11965217696590.1
_,_,_,100.0000014901,-5263668938858.712
_,_,_,100.0000014901,3639222270914.1704
_,_,_,100.0000014901,-20146170937887.99
_,_,_,150.0000022352,14664551051622.93
_,_,_,150.0000022352,-24486307599717.625
_,_,_,150.0000022352,17738341632756.566
_,_,_,150.0000022352,-48685437950133.73
_,_,_,150.0000022352,12753715976898.492
_,_,_,150.0000022352,-74726598278833.25
_,_,_,150.0000022352,42892331024738.625
_,_,_,150.0000022352,-23426204338915.41
_,_,_,51.2497103554,-26306548750813.77
_,_,_,50.0000007451,13068123255370.908
_,_,_,50.0000007451,-23513855354442.562
_,_,_,50.0000007451,4392134712748.8984
_,_,_,50.0000007451,23844342181616.54
_,_,_,50.0000007451,66389404189797.59
_,_,_,50.0000007451,-7829947687709.967
_,_,_,50.0000007451,71953928026248.08
_,_,_,50.0000007451,41361949998397.22
_,_,_,50.0000007451,-43798356121202.48
_,_,_,50.0000007451,29895517784991.332
_,_,_,50.0000007451,-16944210916962.955
_,_,_,50.0000007451,-37991411466380.57
_,_,_,50.0000007451,-2573963267752.3843
_,_,_,50.0000007451,-34230279987666.754
_,_,_,99.3751466773,33115641592649.008
_,_,_,100.0000014901,35164020864885.418
_,_,_,100.0000014901,-49752245101345.61
_,_,_,100.0000014901,29987727810141.195
_,_,_,100.0000014901,-26219806287887.35
_,_,_,100.0000014901,-28403786860788.14
_,_,_,100.0000014901,25332360839984.773
_,_,_,100.0000014901,18478707133919.508
_,_,_,100.0000014901,-6058803260383.954
_,_,_,100.0000014901,11558502324557.977
_,_,_,100.0000014901,34253693395780.094
_,_,_,100.0000014901,-22425538953989.047
_,_,_,98.7576142035,-45888200124180.44
_,_,_,0.0,-19700524327606.117
_,_,_,0.0,-58415246931455.91
_,_,_,50.0000007451,-5230012825646.267
_,_,_,50.0000007451,-5143271814088.417
_,_,_,50.0000007451,-79928965451562.23
_,_,_,50.0000007451,-33433221995492.95
_,_,_,50.0000007451,-17704471112824.113
_,_,_,50.0000007451,21777685945324.887
_,_,_,50.0000007451,-8912493438664.068
_,_,_,50.0000007451,24886078022953.164
_,_,_,50.0000007451,-15595706114091.459
_,_,_,50.0000007451,26674573246599.793
_,_,_,50.0000007451,-10204021791802.123
_,_,_,50.0000007451,33613393584931.56
_,_,_,50.0000007451,49139461896566.65
_,_,_,50.0000007451,10484096967966.092
_,_,_,148.7502926096,-26624426392918.55
_,_,_,150.0000022352,23051871192249.85
_,_,_,150.0000022352,23052326228912.203
_,_,_,150.0000022352,-21440851718178.918
_,_,_,150.0000022352,21090149061899.57
_,_,_,150.0000022352,-13113085855491.1
_,_,_,150.0000022352,-36549175616796.23
_,_,_,150.0000022352,2367780187997.556
_,_,_,150.0000022352,-6594582009338.397
_,_,_,100.6248563059,4311174491394.004
_,_,_,100.0000014901,-26823011543873.344
_,_,_,100.0000014901,1181740435191.9053
_,_,_,100.0000014901,-44030041552229.84
_,_,_,100.0000014901,-12213141666009.205
_,_,_,100.0000014901,6666082115318.198
_,_,_,100.0000014901,-7253200760767.961
_,_,_,100.0000014901,-15103323226891.705
_,_,_,100.0000014901,12862888373682.662
_,_,_,100.0000014901,-28621034292498.03
_,_,_,100.0000014901,27497508168748.164
_,_,_,100.0000014901,20807754580969.11
_,_,_,99.3788078438,1033560276366.3964
_,_,_,50.0000007451,-33120474557885.43
_,_,_,50.0000007451,8158558672816.221
_,_,_,50.0000007451,-22273181386966.027
_,_,_,50.0000007451,30448110884526.348
_,_,_,50.0000007451,-13704396140173.158
_,_,_,50.0000007451,4691190346262.514
_,_,_,50.0000007451,620006073355.1029
_,_,_,50.0000007451,-6200586805115.758
_,_,_,50.0000007451,24349085666373.2
_,_,_,50.0000007451,-14944536022445.525
_,_,_,50.0000007451,-48905911368693.9
_,_,_,50.0000007451,5241992373904.654
_,_,_,50.0000007451,20537032727651.812
_,_,_,51.2423880255,89801217308983.12
_,_,_,150.0000022352,-28642999789942.137
_,_,_,150.0000022352,-18550717309948.54
_,_,_,150.0000022352,-48531274172283.95
_,_,_,150.0000022352,39860718406144.93
_,_,_,150.0000022352,44737084380681.375
_,_,_,150.0000022352,6239110884010.315
_,_,_,150.0000022352,30333106917351.19
_,_,_,150.0000022352,13201544794504.336
_,_,_,149.378808598,-46572444040413.71
_,_,_,100.0000014901,29219649422701.977
_,_,_,100.0000014901,-10897102439152.318
_,_,_,100.0000014901,-26771787548218.742
_,_,_,100.0000014901,11775052116962.08
_,_,_,100.0000014901,-14667874935486.723
_,_,_,100.0000014901,-52356030245064.44
_,_,_,100.0000014901,-30034350556.407253
_,_,_,100.0000014901,-28548730547864.496
_,_,_,100.0000014901,-18281347978101.65
_,_,_,100.0000014901,1205864389598.7148
_,_,_,100.0000014901,-48727456197436.46
_,_,_,100.0000014901,16809373591552.475
_,_,_,149.3751474346,-16045106596584.127
_,_,_,150.0000022352,-41264035472244.16
_,_,_,150.0000022352,58218975843115.29
_,_,_,150.0000022352,16918529169343.635
_,_,_,150.0000022352,49607381781328.1
_,_,_,150.0000022352,-54221294291003.914
_,_,_,150.0000022352,70509814084621.23
_,_,_,150.0000022352,21939971288757.89
_,_,_,150.0000022352,24121377856698.3
_,_,_,51.2497103554,47459348089846.49
_,_,_,50.0000007451,-6706087176926.471
_,_,_,50.0000007451,-11002022678192.236
_,_,_,50.0000007451,-55857230102831.18
_,_,_,50.0000007451,-40706981107355.79
_,_,_,50.0000007451,-36171877090418.51
_,_,_,50.0000007451,-33205300259074.348
_,_,_,50.0000007451,-18739712983855.824
_,_,_,50.0000007451,10420654709512.336
_,_,_,50.0000007451,36783472146062.27
_,_,_,50.0000007451,-52984500078161.62
_,_,_,50.0000007451,5205153064926.625
_,_,_,50.0000007451,10859371039929.932
_,_,_,99.3751466773,14811788657193.965
_,_,_,100.0000014901,21831935705893.3
_,_,_,100.0000014901,857919198850.6316
_,_,_,100.0000014901,-10967276935534.305
_,_,_,100.0000014901,28147311185253.83
_,_,_,100.0000014901,9919090203311.469
_,_,_,100.0000014901,8639048502739.459
_,_,_,100.0000014901,29231754569576.875
_,_,_,100.0000014901,-14719672326098.701
_,_,_,100.0000014901,4721120812652.915
_,_,_,100.0000014901,-14869949964757.865
_,_,_,100.0000014901,-1794659690577.5127
_,_,_,98.7576142035,-22781465941343.38
_,_,_,0.0,-7993074784111.4375
_,_,_,0.0,5250335556322.503
_,_,_,50.0000007451,-22711139306997.06
_,_,_,50.0000007451,-11979199348095.887
_,_,_,50.0000007451,47236744336706.96
_,_,_,50.0000007451,7274315284638.33
_,_,_,50.0000007451,-7337869982311.069
_,_,_,50.0000007451,44029731704618.234
_,_,_,50.0000007451,-1646277956214.9783
_,_,_,50.0000007451,3268553624928.373
_,_,_,50.0000007451,-3006456654511.636
_,_,_,50.0000007451,23926600882158.082
_,_,_,50.0000007451,11718618400699.434
_,_,_,148.7502926096,-26667830148779.145
_,_,_,150.0000022352,1644945008768.3032
_,_,_,150.0000022352,-34327500903622.47
_,_,_,150.0000022352,-12240464986944.756
_,_,_,150.0000022352,-15882329178190.393
_,_,_,150.0000022352,-93383083673722.7
_,_,_,150.0000022352,13256082118495.506
_,_,_,100.6248563059,11837128690109.742
_,_,_,100.0000014901,-5550094663226.128
_,_,_,100.0000014901,-6504752263776.899
_,_,_,100.0000014901,-14942697421416.117
_,_,_,100.0000014901,-11905513323534.164
_,_,_,100.0000014901,22085846747129.867
_,_,_,100.0000014901,-9889836714592.896
_,_,_,100.0000014901,2785961313907.2856
_,_,_,100.0000014901,-27866734735907.152
_,_,_,100.0000014901,4687581504855.873
_,_,_,100.0000014901,10882556128474.285
_,_,_,100.0000014901,15823840526554.777
_,_,_,99.3788078438,-12971638232713.111
_,_,_,50.0000007451,9876513040916.615
_,_,_,50.0000007451,-6309932060708.633
_,_,_,50.0000007451,10254719695075.943
_,_,_,50.0000007451,12139910491184.078
_,_,_,50.0000007451,20838779569501.16
_,_,_,50.0000007451,-13398245706629.135
_,_,_,50.0000007451,-25545909385248.7
_,_,_,50.0000007451,23317301354562.832
_,_,_,50.0000007451,21884181280067.47
_,_,_,50.0000007451,-22416858271551.312
_,_,_,50.0000007451,-14776246358816.604
_,_,_,50.0000007451,-40158372707129.78
_,_,_,50.0000007451,-33809845384936.273
_,_,_,51.2423880255,25632034689274.645
_,_,_,150.0000022352,-11575412152188.713
_,_,_,150.0000022352,-28593596603804.48
_,_,_,150.0000022352,40095228441330.7
_,_,_,150.0000022352,-6414629601555.524
_,_,_,150.0000022352,10867000343349.527
_,_,_,150.0000022352,-2096202428571.6094
_,_,_,149.378808598,-83012599981087.86
_,_,_,100.0000014901,18974053381593.344
_,_,_,100.0000014901,-29749565474948.06
_,_,_,100.0000014901,41557926615527.33
_,_,_,100.0000014901,3917107902252.6055
_,_,_,100.0000014901,-39101144744372.94
_,_,_,100.0000014901,4507058836535.915
_,_,_,100.0000014901,-5020707876633.94
_,_,_,100.0000014901,21315022077888.63
_,_,_,100.0000014901,28062404853624.48
_,_,_,100.0000014901,-5548828802269.68
_,_,_,149.3751474346,51401874654491.27
_,_,_,150.0000022352,4148257830045.435
_,_,_,150.0000022352,2025700602892.1592
_,_,_,150.0000022352,16137532144708.863
_,_,_,150.0000022352,33256625412806.457
_,_,_,150.0000022352,26978354888987.355
_,_,_,150.0000022352,53276409543118.33
_,_,_,51.2497103554,-34127669585771.254
_,_,_,50.0000007451,-42609741700375.8
_,_,_,50.0000007451,-27274042633065.49
_,_,_,50.0000007451,-207652154822.6388
_,_,_,50.0000007451,19829756129547.59
_,_,_,50.0000007451,-16562895039279.635
_,_,_,50.0000007451,482766328302.8215
_,_,_,50.0000007451,-6090159370608.211
_,_,_,50.0000007451,-48890153507628.74
_,_,_,50.0000007451,-1116263163469.2273
_,_,_,50.0000007451,12836521955276.977
_,_,_,50.0000007451,7662652848456.596
_,_,_,50.0000007451,-19044372853758.27
_,_,_,50.0000007451,16282289066480.023
_,_,_,50.0000007451,-45685075450421.22
_,_,_,99.3751466773,17618147245010.992
_,_,_,100.0000014901,-3920480459041.1074
_,_,_,100.0000014901,-4197207860900.2134
_,_,_,100.0000014901,2048683397955.398
_,_,_,100.0000014901,-41361395255856.984
_,_,_,100.0000014901,16775867209489.965
_,_,_,100.0000014901,-26733279171075.254
_,_,_,100.0000014901,-6060666489679.69
_,_,_,100.0000014901,5838805256269.824
_,_,_,100.0000014901,30151881424322.156
_,_,_,100.0000014901,-10135535588411.65
_,_,_,100.0000014901,27508186090151.938
_,_,_,98.7576142035,13922809712667.9
_,_,_,0.0,36786792949308.08
_,_,_,0.0,-39122214619692.42
_,_,_,49.3751459369,79408241764669.44
_,_,_,50.0000007451,23880227684178.273
_,_,_,50.0000007451,71657314298232.67
_,_,_,50.0000007451,25096868519887.73
_,_,_,50.0000007451,-31259008568539.777
_,_,_,50.0000007451,14504844611135.607
_,_,_,50.0000007451,-1457282150490.2786
_,_,_,50.0000007451,-27528626359065.72
_,_,_,50.0000007451,-78242861046486.06
_,_,_,50.0000007451,-46193051352327.07
_,_,_,50.0000007451,9368949936383.645
_,_,_,50.0000007451,-113016128464868.97
_,_,_,50.0000007451,-47819607517628.75
_,_,_,50.0000007451,-16544503752980.309
_,_,_,148.7502926096,-15205310130450.514
_,_,_,150.0000022352,-3815388894855.1377
_,_,_,150.0000022352,79690572712893.62
_,_,_,150.0000022352,-31457054796286.67
_,_,_,150.0000022352,39701436920067.44
_,_,_,150.0000022352,-61256721765361.195
_,_,_,150.0000022352,-8281823474207.099
_,_,_,150.0000022352,-24367491825091.98
_,_,_,100.6248563059,-18424169654355.117
_,_,_,100.0000014901,52829766998979.59
_,_,_,100.0000014901,10600379754356.043
_,_,_,100.0000014901,5937464105028.869
_,_,_,100.0000014901,-7947986214019.502
_,_,_,100.0000014901,-29795139782412.926
_,_,_,100.0000014901,30074770205168.78
_,_,_,100.0000014901,19310213941337.38
_,_,_,100.0000014901,1464501543300.9963
_,_,_,99.3788078438,11751286227603.023
_,_,_,50.0000007451,-55156087879129.85
_,_,_,50.0000007451,56469362341096.43
_,_,_,50.0000007451,107322617449159.33
_,_,_,50.0000007451,4669196155813.533
_,_,_,50.0000007451,-2491714013132.7856
_,_,_,50.0000007451,28743069383077.33
_,_,_,50.0000007451,-35858657302851.19
_,_,_,50.0000007451,-103995237004117.95
_,_,_,50.0000007451,3268604283707.1855
_,_,_,50.0000007451,-18467980869070.992
_,_,_,50.0000007451,-62470090191813.93
_,_,_,50.0000007451,-35945089095284.3
_,_,_,50.0000007451,-4620386902298.237
_,_,_,51.2423880255,-57703080704862.17
_,_,_,150.0000022352,14250614783152.662
_,_,_,150.0000022352,-37355889597413.305
_,_,_,150.0000022352,88590513096517.8
_,_,_,150.0000022352,-12242385144930.875
_,_,_,150.0000022352,28600663822534.758
_,_,_,150.0000022352,21686880867176.414
_,_,_,150.0000022352,85249418705594.45
_,_,_,150.0000022352,2862843221051.2603
_,_,_,149.378808598,15738319613260.355
_,_,_,100.0000014901,2681379269642.768
_,_,_,100.0000014901,86385256279464.25
_,_,_,100.0000014901,-45751870041586.03
_,_,_,100.0000014901,-24102339162880.88
_,_,_,100.0000014901,15521409924854.426
_,_,_,100.0000014901,76205817263992.58
_,_,_,100.0000014901,61022456948604.89
_,_,_,100.0000014901,-57223626746342.93
_,_,_,100.0000014901,81158754821190.75
_,_,_,100.0000014901,-14990966404810.541
_,_,_,149.3751474346,47976507413521.09
_,_,_,150.0000022352,-10626571630438.354
_,_,_,150.0000022352,79948899322909.22
_,_,_,150.0000022352,-40779787472390.266
_,_,_,150.0000022352,-49085253368106.4
_,_,_,150.0000022352,-12003767764557.816
_,_,_,150.0000022352,-66424669132252.15
_,_,_,51.2497103554,-28002337604012.023
_,_,_,50.0000007451,72085114111879.25
_,_,_,50.0000007451,-616031007253.5831
_,_,_,50.0000007451,-11312438251795.559
_,_,_,50.0000007451,-7142062727094.474
_,_,_,50.0000007451,-29796091535970.57
_,_,_,50.0000007451,-44672766024212.11
_,_,_,50.0000007451,4286726435904.403
_,_,_,50.0000007451,-48983324629413.81
_,_,_,50.0000007451,-75446345841493.83
_,_,_,50.0000007451,25749489342901.332
_,_,_,100.0000014901,21769592825736.047
_,_,_,100.0000014901,-1600016330752.0205
_,_,_,100.0000014901,64657715447366.805
_,_,_,100.0000014901,41164761236322.64
_,_,_,100.0000014901,5663205761977.08
_,_,_,100.0000014901,-14526132264287.336
_,_,_,100.0000014901,23172225426652.902
_,_,_,100.0000014901,-53869871470733.49
_,_,_,98.7576142035,-9954777222446.533
_,_,_,0.0,-63220072782191.414
_,_,_,49.3751459369,-5484998117500.15
_,_,_,50.0000007451,81640347967387.33
_,_,_,50.0000007451,4093793004169.581
_,_,_,50.0000007451,-5771346566651.694
_,_,_,50.0000007451,-35197292286930.66
_,_,_,50.0000007451,28033699016815.66
_,_,_,50.0000007451,-2622160529838.8477
_,_,_,50.0000007451,-2364359535622.2427
_,_,_,50.0000007451,36106798903875.195
_,_,_,50.0000007451,15895402973505.174
_,_,_,50.0000007451,-17633224482013.367
_,_,_,50.0000007451,-7338276766348.148
_,_,_,148.7502926096,-17592090051146.434
_,_,_,150.0000022352,1605736529856.29
_,_,_,150.0000022352,38984823834831.055
_,_,_,150.0000022352,-84915434169299.64
_,_,_,150.0000022352,33332269300712.086
_,_,_,150.0000022352,-12771152140160.062
_,_,_,150.0000022352,-40467510390979.79
_,_,_,100.6248563059,-16909603291560.014
_,_,_,100.0000014901,-8004376300512.637
_,_,_,100.0000014901,13801124860609.566
_,_,_,100.0000014901,-890574779452.1401
_,_,_,100.0000014901,-59726602758302.91
_,_,_,100.0000014901,-8657062594410.838
_,_,_,100.0000014901,-50873400532425.36
_,_,_,100.0000014901,14618580847572.043
_,_,_,100.0000014901,-5018775733444.14
_,_,_,100.0000014901,-54994599567664.836
_,_,_,99.3788078438,7553368582031.911
_,_,_,50.0000007451,9577194833254.941
_,_,_,50.0000007451,18855175583908.14
_,_,_,50.0000007451,-5839046103215.063
_,_,_,50.0000007451,82145335846711.55
_,_,_,50.0000007451,-52770292950826.89
_,_,_,50.0000007451,-25945089496663.06
_,_,_,50.0000007451,-4653025702001.1045
_,_,_,50.0000007451,-16086096090264.652
_,_,_,50.0000007451,-1601879804400.6707
_,_,_,51.2423880255,72109962433787.83
_,_,_,150.0000022352,56298551659240.8
_,_,_,150.0000022352,18915576160939.86
_,_,_,150.0000022352,-36425044362857.97
_,_,_,150.0000022352,-91022520098622.98
_,_,_,149.378808598,38368825791276.414
_,_,_,100.0000014901,38201798315963.92
_,_,_,100.0000014901,-6198264607836.544
_,_,_,100.0000014901,41654110380349.34
_,_,_,100.0000014901,-84793173879940.31
_,_,_,100.0000014901,36277163361169.445
_,_,_,100.0000014901,14519525699053.572
_,_,_,100.0000014901,-16161864036901.34
_,_,_,100.0000014901,78833524105788.05
_,_,_,149.3751474346,-53931114324188.78
_,_,_,150.0000022352,-8310532597614.73
_,_,_,150.0000022352,25486402288981.824
