Mean Score,Test Scores,Most common best Parameter,True Label,Predicted Label
_,_,_,50.0000007451,363781912452.5615
_,_,_,50.0000007451,-4248607934974.5293
_,_,_,50.0000007451,-4032725226415.594
_,_,_,50.0000007451,-9064366611714.57
_,_,_,50.0000007451,-13299062563771.37
_,_,_,50.0000007451,4037933141316.611
_,_,_,50.0000007451,-6381843183865.976
_,_,_,50.0000007451,5696023275468.906
_,_,_,50.0000007451,14459261157396.906
_,_,_,50.0000007451,-1886952565307.641
_,_,_,148.7502926096,12572674298005.754
_,_,_,150.0000022352,-13295597588991.455
_,_,_,150.0000022352,13329702406588.459
_,_,_,150.0000022352,7930172378709.111
_,_,_,150.0000022352,4936289370649.236
_,_,_,150.0000022352,-4429012092953.896
_,_,_,150.0000022352,-552612484219.2212
_,_,_,150.0000022352,-3937383371805.784
_,_,_,150.0000022352,9911477847232.195
_,_,_,150.0000022352,-10299614805876.328
_,_,_,100.6248563059,-7004421318045.191
_,_,_,100.0000014901,19327814076799.395
_,_,_,100.0000014901,-9858176495904.691
_,_,_,100.0000014901,-7041220462096.83
_,_,_,100.0000014901,-36894666532.01419
_,_,_,100.0000014901,-664134485283.8335
_,_,_,100.0000014901,-709526388944.5005
_,_,_,100.0000014901,-190839455874.3179
_,_,_,100.0000014901,4889996767014.228
_,_,_,100.0000014901,-6312113060063.839
_,_,_,100.0000014901,-22379216245223.12
_,_,_,100.0000014901,13190155316074.674
_,_,_,99.3788078438,-20149949934361.36
_,_,_,50.0000007451,-17574972030549.416
_,_,_,50.0000007451,-4949774473786.689
_,_,_,50.0000007451,5702421575956.485
_,_,_,50.0000007451,19716932211519.516
_,_,_,50.0000007451,1657566074351.9463
_,_,_,50.0000007451,-4685619919668.948
_,_,_,50.0000007451,-3608216964747.6987
_,_,_,50.0000007451,20866199210922.11
_,_,_,50.0000007451,1100147620979.2432
_,_,_,50.0000007451,4071233877869.7173
_,_,_,50.0000007451,14054027084238.137
_,_,_,50.0000007451,-5025309640566.993
_,_,_,50.0000007451,11570115239362.562
_,_,_,50.0000007451,6430322495587.354
_,_,_,51.2423880255,-20285560146955.145
_,_,_,150.0000022352,2266344253792.9297
_,_,_,150.0000022352,9607006702258.836
_,_,_,150.0000022352,9468859032758.379
_,_,_,150.0000022352,-3045899741646.6353
_,_,_,150.0000022352,-13491569792425.857
_,_,_,150.0000022352,-27317280414077.027
_,_,_,150.0000022352,-755384629097.8496
_,_,_,150.0000022352,-16162569017158.57
_,_,_,150.0000022352,2278408438985.989
_,_,_,149.378808598,7899054953580.467
_,_,_,100.0000014901,5113319330067.683
_,_,_,100.0000014901,3397323420795.858
_,_,_,100.0000014901,1918377046177.513
_,_,_,100.0000014901,-11638034865788.25
_,_,_,100.0000014901,-3580625108199.4966
_,_,_,100.0000014901,1252901218464.7932
_,_,_,100.0000014901,-5973697506522.941
_,_,_,100.0000014901,8877612860473.79
_,_,_,100.0000014901,22981236837480.613
_,_,_,100.0000014901,18718473919231.168
_,_,_,100.0000014901,7771198099796.973
_,_,_,100.0000014901,20590036146152.496
_,_,_,149.3751474346,21982023066109.605
_,_,_,150.0000022352,8110549432653.346
_,_,_,150.0000022352,24508412354315.758
_,_,_,150.0000022352,-4877113237806.597
_,_,_,150.0000022352,14856738794868.941
_,_,_,150.0000022352,-17411328471464.502
_,_,_,150.0000022352,1714606943360.5552
_,_,_,150.0000022352,-2446810524944.0063
_,_,_,150.0000022352,17505463548962.973
_,_,_,150.0000022352,-11585080997201.281
_,_,_,51.2497103554,8429078736603.578
_,_,_,50.0000007451,-20826554128139.69
_,_,_,50.0000007451,-14081461320447.549
_,_,_,50.0000007451,2892684836518.14
_,_,_,50.0000007451,1823276911539.0977
_,_,_,50.0000007451,-3769136945.689848
_,_,_,50.0000007451,704343353835.6948
_,_,_,50.0000007451,7158210021399.57
_,_,_,50.0000007451,-1882666998336.8596
_,_,_,50.0000007451,3798382965635.0073
_,_,_,50.0000007451,-13019175204564.084
_,_,_,50.0000007451,11919644547092.25
_,_,_,50.0000007451,17314646134917.107
_,_,_,50.0000007451,-3842393528726.7397
_,_,_,50.0000007451,-19569024110131.902
_,_,_,99.3751466773,20915074828786.027
_,_,_,100.0000014901,-10060305091490.98
_,_,_,100.0000014901,-13305435086646.744
_,_,_,100.0000014901,2902422183488.892
_,_,_,100.0000014901,1040808519816.6096
_,_,_,100.0000014901,-4210396887301.0913
_,_,_,100.0000014901,-973120907736.0271
_,_,_,100.0000014901,4652086023996.7295
_,_,_,100.0000014901,7813139743270.508
_,_,_,100.0000014901,-664916848794.3011
_,_,_,100.0000014901,13308606961971.852
_,_,_,98.7576142035,16820005031740.748
_,_,_,0.0,-10929080677574.11
_,_,_,0.0,-9835908669819.52
_,_,_,50.0000007451,10238096667377.086
_,_,_,50.0000007451,11865524392585.623
_,_,_,50.0000007451,8545161570700.912
_,_,_,50.0000007451,19646825948262.61
_,_,_,50.0000007451,-20396493741091.215
_,_,_,50.0000007451,44881623001960.2
_,_,_,50.0000007451,-4394614471564.503
_,_,_,50.0000007451,-14270727343119.09
_,_,_,50.0000007451,1437644515142.862
_,_,_,50.0000007451,6598819359532.707
_,_,_,50.0000007451,-6180371561854.025
_,_,_,50.0000007451,12301295874340.693
_,_,_,50.0000007451,24284524190064.797
_,_,_,50.0000007451,5306728775259.68
_,_,_,148.7502926096,-15654424179858.314
_,_,_,150.0000022352,1040898742878.0154
_,_,_,150.0000022352,-18775110333119.684
_,_,_,150.0000022352,-3436502436654.2764
_,_,_,150.0000022352,24225733450153.76
_,_,_,150.0000022352,25778210464545.75
_,_,_,150.0000022352,-18873356387693.18
_,_,_,150.0000022352,5589786245407.988
_,_,_,150.0000022352,-4430013442021.485
_,_,_,150.0000022352,1961251709410.4695
_,_,_,100.6248563059,3694222083408.951
_,_,_,100.0000014901,-18166904726446.57
_,_,_,100.0000014901,-18877925508221.695
_,_,_,100.0000014901,-9957392408916.672
_,_,_,100.0000014901,2608347224405.131
_,_,_,100.0000014901,3127232800484.131
_,_,_,100.0000014901,-21923415381343.46
_,_,_,100.0000014901,-3207367259492.0913
_,_,_,100.0000014901,11439671875395.955
_,_,_,100.0000014901,15826148517303.037
_,_,_,100.0000014901,-7978345889717.515
_,_,_,100.0000014901,13527535641877.504
_,_,_,50.0000007451,1492623289516.5583
_,_,_,50.0000007451,-9388762691474.258
_,_,_,50.0000007451,10418852979655.715
_,_,_,50.0000007451,-9055819408064.889
_,_,_,50.0000007451,-280374797480.1242
_,_,_,50.0000007451,10290608111097.217
_,_,_,50.0000007451,-5128640744642.124
_,_,_,50.0000007451,8889100702826.225
_,_,_,50.0000007451,14468445553312.44
_,_,_,50.0000007451,9776873747323.83
_,_,_,50.0000007451,-23190175787002.797
_,_,_,50.0000007451,-17091170564013.826
_,_,_,50.0000007451,9324476944810.412
_,_,_,50.0000007451,7843709333502.463
_,_,_,51.2423880255,1887440250276.565
_,_,_,150.0000022352,-5461459106782.331
_,_,_,150.0000022352,24154051991719.1
_,_,_,150.0000022352,-3201621681459.033
_,_,_,150.0000022352,-1466152091840.2625
_,_,_,150.0000022352,6928342978479.948
_,_,_,150.0000022352,-19131657186647.82
_,_,_,150.0000022352,-4202697441176.5776
_,_,_,150.0000022352,14554606465697.014
_,_,_,149.378808598,-12483513329499.428
_,_,_,100.0000014901,10490809652465.326
_,_,_,100.0000014901,-5523584345428.249
_,_,_,100.0000014901,676818192052.5974
_,_,_,100.0000014901,20362707985877.89
_,_,_,100.0000014901,16834774934943.965
_,_,_,100.0000014901,-16732776008748.568
_,_,_,100.0000014901,-11374535651633.885
_,_,_,100.0000014901,-31161117533301.48
_,_,_,100.0000014901,208577738852.24197
_,_,_,100.0000014901,8672159695496.28
_,_,_,100.0000014901,4846934591418.874
_,_,_,100.0000014901,17083266197392.09
_,_,_,149.3751474346,630006717694.8552
_,_,_,150.0000022352,-2628412839765.576
_,_,_,150.0000022352,21550511196942.445
_,_,_,150.0000022352,-89166317833.33078
_,_,_,150.0000022352,9300380777700.12
_,_,_,150.0000022352,-5075552823125.086
_,_,_,150.0000022352,-14345316607393.861
_,_,_,150.0000022352,-12502930426850.082
_,_,_,150.0000022352,-7385525699756.28
_,_,_,51.2497103554,-5772074784691.395
_,_,_,50.0000007451,-19822816352356.824
_,_,_,50.0000007451,-11447103311531.94
_,_,_,50.0000007451,4618098530884.216
_,_,_,50.0000007451,5271615610449.494
_,_,_,50.0000007451,13740320078420.4
_,_,_,50.0000007451,16426154690483.078
_,_,_,50.0000007451,-11325223036053.33
_,_,_,50.0000007451,-19595316409919.867
_,_,_,50.0000007451,19755223487811.547
_,_,_,50.0000007451,-22756056703546.96
_,_,_,50.0000007451,2218536757661.475
_,_,_,50.0000007451,-11242923406000.182
_,_,_,50.0000007451,34087147978960.81
_,_,_,50.0000007451,28896346670650.668
_,_,_,99.3751466773,-8224217116379.695
_,_,_,100.0000014901,9857215727859.809
_,_,_,100.0000014901,14273197929979.258
_,_,_,100.0000014901,-6944915747389.961
_,_,_,100.0000014901,-14032631239139.854
_,_,_,100.0000014901,-1229821238949.2434
_,_,_,100.0000014901,-2292896582181.427
_,_,_,100.0000014901,-8902397942176.11
_,_,_,100.0000014901,10007988484265.898
_,_,_,100.0000014901,-1011469801939.1614
_,_,_,100.0000014901,-15841285500826.316
_,_,_,100.0000014901,-11366029535859.545
_,_,_,98.7576142035,-17192313578153.943
_,_,_,0.0,-3867221113819.634
_,_,_,0.0,-9452887834594.861
_,_,_,49.3751459369,538361311399.12775
_,_,_,50.0000007451,5068737512660.057
_,_,_,50.0000007451,-12325242470430.295
_,_,_,50.0000007451,18668011085582.656
_,_,_,50.0000007451,-2477069744416.5234
_,_,_,50.0000007451,3916911262008.1133
_,_,_,50.0000007451,-7157241222802.645
_,_,_,50.0000007451,4332491038985.535
_,_,_,50.0000007451,14597817621711.555
_,_,_,50.0000007451,2064137264104.6458
_,_,_,50.0000007451,1284173516672.9822
_,_,_,50.0000007451,-11871195328364.377
_,_,_,50.0000007451,-2844874441033.3457
_,_,_,50.0000007451,8747630907535.754
_,_,_,50.0000007451,-2833251179341.371
_,_,_,148.7502926096,23552606818036.887
_,_,_,150.0000022352,-1469868313578.6946
_,_,_,150.0000022352,-432264420388.85223
_,_,_,150.0000022352,1766832925372.7146
_,_,_,150.0000022352,-1894950913707.8203
_,_,_,150.0000022352,-21221752173088.51
_,_,_,150.0000022352,16413944592786.326
_,_,_,150.0000022352,14525471083203.83
_,_,_,150.0000022352,-10449817774678.834
_,_,_,150.0000022352,14119579833631.223
_,_,_,100.6248563059,23264643382677.973
_,_,_,100.0000014901,9328976493712.816
_,_,_,100.0000014901,9988478356908.451
_,_,_,100.0000014901,3571401784204.527
_,_,_,100.0000014901,-9626906500033.076
_,_,_,100.0000014901,-8071859572035.746
_,_,_,100.0000014901,14162897719898.475
_,_,_,100.0000014901,-6372951195120.0625
_,_,_,100.0000014901,-3497805496279.48
_,_,_,100.0000014901,-9394946779553.195
_,_,_,100.0000014901,3381247087893.8164
_,_,_,100.0000014901,1272245893348.703
_,_,_,99.3788078438,2189464856373.2986
_,_,_,50.0000007451,14974114613362.193
_,_,_,50.0000007451,4003123681588.543
_,_,_,50.0000007451,6156911687920.451
_,_,_,50.0000007451,15583455500506.168
_,_,_,50.0000007451,-10581067354416.83
_,_,_,50.0000007451,13260634092061.764
_,_,_,50.0000007451,13729968681174.236
_,_,_,50.0000007451,-1815223888222.345
_,_,_,50.0000007451,-2359151789112.6763
_,_,_,50.0000007451,-17670960401408.848
_,_,_,50.0000007451,-3358184783839.748
_,_,_,50.0000007451,-4041161084646.4033
_,_,_,50.0000007451,15388798692089.28
_,_,_,51.2423880255,-4692464897546.629
_,_,_,150.0000022352,2815895751069.333
_,_,_,150.0000022352,-14645198660667.865
_,_,_,150.0000022352,-3562878637667.543
_,_,_,150.0000022352,-8097637393757.405
_,_,_,150.0000022352,-3667407515034.5713
_,_,_,150.0000022352,2401011901109.275
_,_,_,150.0000022352,-5166489008798.705
_,_,_,150.0000022352,5670726764189.969
_,_,_,150.0000022352,18238917012646.86
_,_,_,149.378808598,-5673150769916.211
_,_,_,100.0000014901,1167163323940.487
_,_,_,100.0000014901,8199615771640.743
_,_,_,100.0000014901,-310801859688.2746
_,_,_,100.0000014901,3161337951850.852
_,_,_,100.0000014901,6673478702581.918
_,_,_,100.0000014901,-5530653402975.692
_,_,_,100.0000014901,-6511730222082.768
_,_,_,100.0000014901,6668056673612.904
_,_,_,100.0000014901,8289190240426.373
_,_,_,100.0000014901,12590844271324.627
_,_,_,100.0000014901,3156190562930.6665
_,_,_,100.0000014901,-19374070074329.895
_,_,_,149.3751474346,2786301720651.2837
_,_,_,150.0000022352,-12055410577290.92
_,_,_,150.0000022352,-16332848809398.895
_,_,_,150.0000022352,16191712257527.023
_,_,_,150.0000022352,-2871642561795.884
_,_,_,150.0000022352,17968661037638.188
_,_,_,150.0000022352,-20747345441649.625
_,_,_,150.0000022352,17651700621716.18
_,_,_,150.0000022352,9296493218659.244
_,_,_,51.2497103554,14691238360376.88
_,_,_,50.0000007451,7226839718671.189
_,_,_,50.0000007451,5179471026515.066
_,_,_,50.0000007451,2180422022629.284
_,_,_,50.0000007451,-19300395280712.21
_,_,_,50.0000007451,11628827023490.479
_,_,_,50.0000007451,-6908377947515.061
_,_,_,50.0000007451,-5175155129103.186
_,_,_,50.0000007451,18138380767555.277
_,_,_,50.0000007451,-1139051637687.8767
_,_,_,50.0000007451,14834132671410.166
_,_,_,50.0000007451,11993460222551.53
_,_,_,50.0000007451,-36156345733292.47
_,_,_,50.0000007451,-21448894912048.5
_,_,_,50.0000007451,5234133296104.081
_,_,_,99.3751466773,-6081492917897.207
_,_,_,100.0000014901,8560892625355.0
_,_,_,100.0000014901,-12620760561519.209
_,_,_,100.0000014901,-2080964212780.9558
_,_,_,100.0000014901,2472398851616.4536
_,_,_,100.0000014901,-1680100047068.76
_,_,_,100.0000014901,10656379555093.95
_,_,_,100.0000014901,24978109198691.57
_,_,_,100.0000014901,-8165154833065.277
_,_,_,100.0000014901,15483211900591.705
_,_,_,98.7576142035,-1257559156349.721
_,_,_,0.0,-4517823892277.612
_,_,_,0.0,1341307414230.0535
_,_,_,49.3751459369,8383210408460.777
_,_,_,50.0000007451,-1665039463126.506
_,_,_,50.0000007451,2318411133760.6035
_,_,_,50.0000007451,5701490636131.804
_,_,_,50.0000007451,14526709819773.027
_,_,_,50.0000007451,-427521310389.1057
_,_,_,50.0000007451,-336029650890.5182
_,_,_,50.0000007451,1223550561083.201
_,_,_,50.0000007451,2385580312644.5737
_,_,_,50.0000007451,-11040417864100.92
_,_,_,50.0000007451,9487842909950.45
_,_,_,50.0000007451,409380294184.9557
_,_,_,50.0000007451,-26084289273499.457
_,_,_,50.0000007451,15501759973215.422
_,_,_,148.7502926096,9637367024762.89
_,_,_,150.0000022352,16001498835340.719
_,_,_,150.0000022352,11610450719155.812
_,_,_,150.0000022352,12994719163660.21
_,_,_,150.0000022352,26811473713319.215
_,_,_,150.0000022352,17420171199403.482
_,_,_,150.0000022352,7689477939597.612
_,_,_,150.0000022352,3318245920942.008
_,_,_,150.0000022352,12290762911279.902
_,_,_,150.0000022352,-2612851564969.1577
_,_,_,100.6248563059,12117150901534.63
_,_,_,100.0000014901,2015638708015.6926
_,_,_,100.0000014901,-2810328028263.892
_,_,_,100.0000014901,-883024284539.6881
_,_,_,100.0000014901,3357028923285.674
_,_,_,100.0000014901,-27288168464961.184
_,_,_,100.0000014901,-28989908741543.47
_,_,_,100.0000014901,5210005243463.327
_,_,_,100.0000014901,13057763163755.771
_,_,_,100.0000014901,-762890733328.9684
_,_,_,100.0000014901,6074242399146.431
_,_,_,100.0000014901,7407308877227.444
_,_,_,50.0000007451,-9693700464644.887
_,_,_,50.0000007451,-6077663345805.464
_,_,_,50.0000007451,6835432047750.294
_,_,_,50.0000007451,2256894545804.635
_,_,_,50.0000007451,21610908145205.2
_,_,_,50.0000007451,9632933248942.514
_,_,_,50.0000007451,-903332217919.9298
_,_,_,50.0000007451,-10321527926122.088
_,_,_,50.0000007451,1856946360448.626
_,_,_,51.2423880255,-2996966653099.711
_,_,_,150.0000022352,-11881155696232.559
_,_,_,150.0000022352,-2906432519746.487
_,_,_,150.0000022352,-13511389088467.738
_,_,_,150.0000022352,4899920398519.636
_,_,_,150.0000022352,18688384729239.066
_,_,_,150.0000022352,28344273032099.77
_,_,_,150.0000022352,13094672819095.12
_,_,_,150.0000022352,11258014498775.402
_,_,_,149.378808598,4157365562767.633
_,_,_,100.0000014901,9628688760583.799
_,_,_,100.0000014901,-1373224497069.5085
_,_,_,100.0000014901,-26027736887103.418
_,_,_,100.0000014901,-14607914992163.94
_,_,_,100.0000014901,-1550508412999.1394
_,_,_,100.0000014901,-12287570614682.482
_,_,_,100.0000014901,8292881006190.24
_,_,_,100.0000014901,7139252206667.365
_,_,_,150.0000022352,1780188953617.8882
_,_,_,150.0000022352,-16600403679044.225
_,_,_,150.0000022352,-10023522585077.715
_,_,_,150.0000022352,1519138954224.577
_,_,_,150.0000022352,-16129452095878.625
_,_,_,51.2497103554,9521769755461.965
_,_,_,50.0000007451,5786853186513.981
_,_,_,50.0000007451,2275733870961.1353
_,_,_,50.0000007451,14637027183262.818
_,_,_,50.0000007451,-76544527679.99477
_,_,_,50.0000007451,3447106080861.394
_,_,_,50.0000007451,11624340475210.248
_,_,_,50.0000007451,-13011363442578.697
_,_,_,50.0000007451,-7759161320360.842
_,_,_,50.0000007451,12026161436885.691
_,_,_,50.0000007451,-4285245799731.1514
_,_,_,50.0000007451,24581001290052.555
_,_,_,50.0000007451,-9693497315061.697
_,_,_,50.0000007451,-20228922493965.105
_,_,_,99.3751466773,4315184848047.4463
_,_,_,100.0000014901,5871396573850.405
_,_,_,100.0000014901,-12257871648740.379
_,_,_,100.0000014901,-759532392630.3776
_,_,_,100.0000014901,1202696367574.5637
_,_,_,100.0000014901,8687803684507.5205
_,_,_,100.0000014901,15968100682953.42
_,_,_,100.0000014901,1848869804403.3926
_,_,_,100.0000014901,-1952790724104.911
_,_,_,98.7576142035,8549380689961.837
_,_,_,0.0,3859689199253.0093
_,_,_,0.0,25863932124436.004
_,_,_,49.3751459369,-14558489282482.688
_,_,_,50.0000007451,2633610936108.4507
_,_,_,50.0000007451,7244431318720.89
_,_,_,50.0000007451,-106556473715.93593
_,_,_,50.0000007451,-25094452388980.387
_,_,_,50.0000007451,519612923670.26013
_,_,_,50.0000007451,-8545356914110.071
_,_,_,50.0000007451,18245500058767.473
_,_,_,50.0000007451,-11615905690064.19
_,_,_,50.0000007451,8968029228440.033
_,_,_,50.0000007451,4705719093061.845
_,_,_,50.0000007451,5958853481854.454
_,_,_,50.0000007451,-18184356759957.28
_,_,_,50.0000007451,-15597744270415.812
_,_,_,148.7502926096,-5471860014129.448
_,_,_,150.0000022352,1832336422680.5964
_,_,_,150.0000022352,8203108704194.468
_,_,_,150.0000022352,-10506517642204.889
_,_,_,150.0000022352,-5160422627644.575
_,_,_,150.0000022352,-26304672881574.902
_,_,_,150.0000022352,-22082459227545.633
_,_,_,150.0000022352,-4926617168500.568
_,_,_,150.0000022352,5225696659963.294
_,_,_,150.0000022352,-11411096129104.082
_,_,_,100.6248563059,213966395050.13855
_,_,_,100.0000014901,-3510470532507.054
_,_,_,100.0000014901,737773037354.1957
_,_,_,100.0000014901,11508740506787.973
_,_,_,100.0000014901,23181838827894.652
_,_,_,100.0000014901,-2068946142463.4775
_,_,_,100.0000014901,-3749012983829.5537
_,_,_,100.0000014901,-9155101014347.305
_,_,_,100.0000014901,-2070979922763.781
_,_,_,100.0000014901,-2107737786474.5127
_,_,_,100.0000014901,10816034239930.912
_,_,_,100.0000014901,7053855594497.838
_,_,_,99.3788078438,-7464939932102.835
_,_,_,50.0000007451,19389657356833.45
_,_,_,50.0000007451,-15030707680734.043
_,_,_,50.0000007451,-21810333828750.59
_,_,_,50.0000007451,-17091840465261.33
_,_,_,50.0000007451,5826948067324.161
_,_,_,50.0000007451,16401664428750.508
_,_,_,50.0000007451,3299825809179.48
_,_,_,50.0000007451,-10330494882056.03
_,_,_,50.0000007451,3552816771887.4272
_,_,_,50.0000007451,-22736985086110.395
_,_,_,50.0000007451,1891578714296.4866
_,_,_,50.0000007451,1626723687491.1626
_,_,_,50.0000007451,2258388774561.8564
_,_,_,50.0000007451,2844615907178.2334
_,_,_,51.2423880255,2039009651167.857
_,_,_,150.0000022352,11384838163700.344
_,_,_,150.0000022352,-2388395024824.2236
_,_,_,150.0000022352,6682207462794.885
_,_,_,150.0000022352,-828665807681.2574
_,_,_,150.0000022352,-12341655262771.8
_,_,_,150.0000022352,-25660215914162.63
_,_,_,150.0000022352,11925061221778.812
_,_,_,100.0000014901,3947269939623.221
_,_,_,100.0000014901,-32190132188785.254
_,_,_,100.0000014901,43932494176741.06
_,_,_,100.0000014901,-4810526571041.198
_,_,_,100.0000014901,9546008240724.35
_,_,_,100.0000014901,-4102172855851.7227
_,_,_,100.0000014901,-7949933869631.335
_,_,_,100.0000014901,8544183621675.448
_,_,_,100.0000014901,-3999474004188.924
_,_,_,100.0000014901,-25959905149123.99
_,_,_,100.0000014901,-11508959506209.209
_,_,_,150.0000022352,-16619093553272.781
_,_,_,150.0000022352,961349667814.0853
_,_,_,150.0000022352,20072736292882.547
_,_,_,150.0000022352,12016948132779.764
_,_,_,150.0000022352,-9068947596135.928
_,_,_,150.0000022352,2797212935709.3022
_,_,_,51.2497103554,-15185074428943.803
_,_,_,50.0000007451,18842702887352.19
_,_,_,50.0000007451,11171109968664.172
_,_,_,50.0000007451,-2910841249505.794
_,_,_,50.0000007451,656479694072.788
_,_,_,50.0000007451,35920046887932.586
_,_,_,50.0000007451,-29004237695987.254
_,_,_,50.0000007451,-11031345995579.33
_,_,_,50.0000007451,8417390171645.749
_,_,_,50.0000007451,-9031547039406.863
_,_,_,50.0000007451,-5488087623875.954
_,_,_,50.0000007451,-3968305985711.0293
_,_,_,50.0000007451,14708507490253.992
_,_,_,50.0000007451,12422328911323.686
_,_,_,99.3751466773,-8191636823663.245
_,_,_,100.0000014901,-6458169380390.2705
_,_,_,100.0000014901,11791608191822.89
_,_,_,100.0000014901,4183014176465.245
_,_,_,100.0000014901,5572966646974.813
_,_,_,100.0000014901,4846632873100.037
_,_,_,100.0000014901,11955747900785.31
_,_,_,100.0000014901,6175820581263.78
_,_,_,100.0000014901,2033034158735.2915
_,_,_,100.0000014901,8260363552632.433
_,_,_,100.0000014901,-7717851129837.688
_,_,_,98.7576142035,6593194351968.891
_,_,_,0.0,9426523797105.541
_,_,_,49.3751459369,-1689726836325.0657
_,_,_,50.0000007451,-3726765347500.7305
_,_,_,50.0000007451,3494288041566.822
_,_,_,50.0000007451,-14495439887378.27
_,_,_,50.0000007451,877613264213.8405
_,_,_,50.0000007451,2261817936529.5107
_,_,_,50.0000007451,4399375761832.797
_,_,_,50.0000007451,1781209576717.7805
_,_,_,50.0000007451,6792749283717.148
_,_,_,50.0000007451,-11196734236823.016
_,_,_,50.0000007451,6512175881767.217
_,_,_,50.0000007451,12746748663630.309
_,_,_,50.0000007451,-929989050307.6005
_,_,_,148.7502926096,17191655229835.496
_,_,_,150.0000022352,-194172232843.82886
_,_,_,150.0000022352,-1974365873625.924
_,_,_,150.0000022352,10342080243734.303
_,_,_,150.0000022352,-17536884008496.664
_,_,_,150.0000022352,-5335410892812.339
_,_,_,150.0000022352,7647299920651.999
_,_,_,150.0000022352,-20581870743212.527
_,_,_,150.0000022352,1302201171368.0886
_,_,_,150.0000022352,2565913052439.1577
_,_,_,100.6248563059,9511903043960.828
_,_,_,100.0000014901,1440298926994.684
_,_,_,100.0000014901,-2418909054079.9976
_,_,_,100.0000014901,-12519109786182.191
_,_,_,100.0000014901,-3767444916277.05
_,_,_,100.0000014901,8935294848804.111
_,_,_,100.0000014901,10312885333198.373
_,_,_,100.0000014901,-4066709698674.893
_,_,_,100.0000014901,8087502894706.926
_,_,_,100.0000014901,2536210589952.6367
_,_,_,100.0000014901,11089342398118.254
_,_,_,100.0000014901,-13588360203279.387
_,_,_,99.3788078438,18818568171833.39
_,_,_,50.0000007451,-8225137342435.197
_,_,_,50.0000007451,-8714777741369.697
_,_,_,50.0000007451,-15553751682007.746
_,_,_,50.0000007451,2101983055398.466
_,_,_,50.0000007451,-14806619325362.04
_,_,_,50.0000007451,-7254072312781.499
_,_,_,50.0000007451,-9152468053661.605
_,_,_,50.0000007451,-4176554993289.6934
_,_,_,50.0000007451,-49563318216.79567
_,_,_,50.0000007451,-623340044515.8479
_,_,_,50.0000007451,-9104195117524.367
_,_,_,50.0000007451,-3510340164720.325
_,_,_,50.0000007451,1411969901691.26
_,_,_,50.0000007451,-9333425201736.082
_,_,_,150.0000022352,7626285950015.15
_,_,_,150.0000022352,12998127725046.66
_,_,_,150.0000022352,4045814871931.68
_,_,_,150.0000022352,17066278009541.31
_,_,_,150.0000022352,26623682890360.18
_,_,_,150.0000022352,6748413219816.8125
_,_,_,150.0000022352,8356478395845.311
_,_,_,150.0000022352,-6138540717662.995
_,_,_,150.0000022352,13140247275380.207
_,_,_,149.378808598,25218316301369.547
_,_,_,100.0000014901,-10983686733958.684
_,_,_,100.0000014901,-13733572943381.578
_,_,_,100.0000014901,-12550565486429.89
_,_,_,100.0000014901,-1554431372717.0024
_,_,_,100.0000014901,11686165349635.668
_,_,_,100.0000014901,-13915933813171.764
_,_,_,100.0000014901,15641202549301.84
_,_,_,100.0000014901,3522939740299.557
_,_,_,100.0000014901,18873099028277.71
_,_,_,100.0000014901,303981271380.688
_,_,_,149.3751474346,-31438231943457.934
_,_,_,150.0000022352,18725300841477.117
_,_,_,150.0000022352,-7007902930931.856
_,_,_,150.0000022352,-15737044503446.8
_,_,_,150.0000022352,-8097579358920.709
_,_,_,150.0000022352,15816390642606.703
_,_,_,150.0000022352,4056628823622.7676
_,_,_,150.0000022352,205330302847.86816
_,_,_,150.0000022352,-6356977946167.408
_,_,_,150.0000022352,-4862432226237.632
_,_,_,51.2497103554,16966450912606.127
_,_,_,50.0000007451,12117473207071.066
_,_,_,50.0000007451,12529098059054.166
_,_,_,50.0000007451,15987210382145.629
_,_,_,50.0000007451,-12105928023379.223
_,_,_,50.0000007451,-8431232825542.831
_,_,_,50.0000007451,-7265425172346.529
_,_,_,50.0000007451,9325554321718.203
_,_,_,50.0000007451,4794646027956.459
_,_,_,50.0000007451,5140910863518.021
_,_,_,50.0000007451,4971282554401.787
_,_,_,50.0000007451,10747470245222.555
_,_,_,50.0000007451,2521513946471.9424
_,_,_,50.0000007451,-4928140721803.1045
_,_,_,50.0000007451,-16538316207139.438
_,_,_,99.3751466773,-13619670428373.45
_,_,_,100.0000014901,5018409558907.402
_,_,_,100.0000014901,19339116110660.836
_,_,_,100.0000014901,5444900517020.371
_,_,_,100.0000014901,-8298098439853.374
_,_,_,100.0000014901,-13692329250954.484
_,_,_,100.0000014901,14673420361721.75
_,_,_,100.0000014901,23528463337879.95
_,_,_,100.0000014901,17983628578121.57
_,_,_,100.0000014901,21221782657456.465
_,_,_,100.0000014901,9277223500878.475
_,_,_,100.0000014901,10610241729927.508
_,_,_,98.7576142035,19752925705574.754
_,_,_,0.0,-3696131832096.7803
_,_,_,0.0,9790369315401.285
_,_,_,49.3751459369,1473533680621.3625
_,_,_,50.0000007451,2660828154803.0527
_,_,_,50.0000007451,-10634298953599.041
_,_,_,50.0000007451,4110379405224.709
_,_,_,50.0000007451,-4050592660437.2
_,_,_,50.0000007451,-8178920261313.113
_,_,_,50.0000007451,4123082736375.7705
_,_,_,50.0000007451,5671186705875.425
_,_,_,50.0000007451,8400100296696.725
_,_,_,50.0000007451,-1029411081959.7344
